1201	of the Bear
1202	of the Bear
1203	of the Bear
1204	of the Bear
1205	of the Bear
1206	of the Bear
1207	of the Bear
1208	of the Bear
1209	of the Bear
1210	of the Bear
1211	of the Bear
1212	of the Bear
1213	of the Bear
1214	of the Bear
1215	of the Bear
1216	of the Bear
1217	of the Bear
1218	of the Bear
1219	of the Bear
1220	of the Bear
1221	of the Bear
1222	of the Bear
1223	of the Bear
1224	of the Bear
1225	of the Bear
1226	of the Bear
1227	of the Bear
1228	of the Bear
1229	of the Bear
1230	of the Bear
1231	of the Bear
1232	of the Bear
1233	of the Bear
1234	of the Bear
1235	of the Bear
1236	of the Bear
1237	of the Bear
1238	of the Bear
1239	of the Bear
1240	of the Bear
1241	of the Bear
1242	of the Bear
1243	of the Bear
1244	of the Bear
1245	of the Bear
1246	of the Bear
1247	of the Bear
1248	of the Bear
1249	of the Bear
1250	of the Bear
1251	of the Bear
1252	of the Bear
1253	of the Bear
1254	of the Bear
1255	of the Bear
1256	of the Bear
1257	of the Bear
1258	of the Bear
1259	of the Bear
1260	of the Bear
1261	of the Bear
1262	of the Bear
1263	of the Bear
1267	of Stamina
1268	of Stamina
1269	of Stamina
1270	of Stamina
1271	of Stamina
1272	of Stamina
1273	of Strength
1274	of Strength
1275	of Strength
1276	of Strength
1277	of Strength
1278	of Strength
1279	of Agility
1280	of Agility
1281	of Agility
1282	of Agility
1283	of Agility
1284	of Agility
1285	of Intellect
1286	of Intellect
1287	of Intellect
1288	of Intellect
1289	of Intellect
1290	of Intellect
1291	of Spirit
1292	of Spirit
1293	of Spirit
1294	of Spirit
1295	of Spirit
1296	of Spirit
1307	of Arcane Resistance
1308	of Arcane Resistance
1309	of Arcane Resistance
1310	of Arcane Resistance
1311	of Arcane Resistance
1312	of Arcane Resistance
1313	of Arcane Resistance
1314	of Arcane Resistance
1315	of Arcane Resistance
1316	of Arcane Resistance
1317	of Arcane Resistance
1318	of Arcane Resistance
1319	of Arcane Resistance
1320	of Arcane Resistance
1321	of Arcane Resistance
1322	of Arcane Resistance
1323	of Arcane Resistance
1324	of Arcane Resistance
1325	of Arcane Resistance
1326	of Arcane Resistance
1327	of Arcane Resistance
1328	of Arcane Resistance
1329	of Arcane Resistance
1330	of Arcane Resistance
1331	of Arcane Resistance
1332	of Arcane Resistance
1333	of Arcane Resistance
1334	of Arcane Resistance
1335	of Arcane Resistance
1336	of Arcane Resistance
1337	of Arcane Resistance
1338	of Arcane Resistance
1339	of Arcane Resistance
1340	of Arcane Resistance
1341	of Arcane Resistance
1342	of Arcane Resistance
1343	of Arcane Resistance
1344	of Arcane Resistance
1345	of Arcane Resistance
1346	of Arcane Resistance
1347	of Arcane Resistance
1348	of Arcane Resistance
1349	of Arcane Resistance
1350	of Arcane Resistance
1351	of Arcane Resistance
1352	of Arcane Resistance
1353	of Frost Resistance
1354	of Frost Resistance
1355	of Frost Resistance
1356	of Frost Resistance
1357	of Frost Resistance
1358	of Frost Resistance
1359	of Frost Resistance
1360	of Frost Resistance
1361	of Frost Resistance
1362	of Frost Resistance
1363	of Frost Resistance
1364	of Frost Resistance
1365	of Frost Resistance
1366	of Frost Resistance
1367	of Frost Resistance
1368	of Frost Resistance
1369	of Frost Resistance
1370	of Frost Resistance
1371	of Frost Resistance
1372	of Frost Resistance
1373	of Frost Resistance
1374	of Frost Resistance
1375	of Frost Resistance
1376	of Frost Resistance
1377	of Frost Resistance
1378	of Frost Resistance
1379	of Frost Resistance
1380	of Frost Resistance
1381	of Frost Resistance
1382	of Frost Resistance
1383	of Frost Resistance
1384	of Frost Resistance
1385	of Frost Resistance
1386	of Frost Resistance
1387	of Frost Resistance
1388	of Frost Resistance
1389	of Frost Resistance
1390	of Frost Resistance
1391	of Frost Resistance
1392	of Frost Resistance
1393	of Frost Resistance
1394	of Frost Resistance
1395	of Frost Resistance
1396	of Frost Resistance
1397	of Frost Resistance
1398	of Frost Resistance
1399	of Fire Resistance
1400	of Fire Resistance
1401	of Fire Resistance
1402	of Fire Resistance
1403	of Fire Resistance
1404	of Fire Resistance
1405	of Fire Resistance
1406	of Fire Resistance
1407	of Fire Resistance
1408	of Fire Resistance
1409	of Fire Resistance
1410	of Fire Resistance
1411	of Fire Resistance
1412	of Fire Resistance
1413	of Fire Resistance
1414	of Fire Resistance
1415	of Fire Resistance
1416	of Fire Resistance
1417	of Fire Resistance
1418	of Fire Resistance
1419	of Fire Resistance
1420	of Fire Resistance
1421	of Fire Resistance
1422	of Fire Resistance
1423	of Fire Resistance
1424	of Fire Resistance
1425	of Fire Resistance
1426	of Fire Resistance
1427	of Fire Resistance
1428	of Fire Resistance
1429	of Fire Resistance
1430	of Fire Resistance
1431	of Fire Resistance
1432	of Fire Resistance
1433	of Fire Resistance
1434	of Fire Resistance
1435	of Fire Resistance
1436	of Fire Resistance
1437	of Fire Resistance
1438	of Fire Resistance
1439	of Fire Resistance
1440	of Fire Resistance
1441	of Fire Resistance
1442	of Fire Resistance
1443	of Fire Resistance
1444	of Fire Resistance
1445	of Shadow Resistance
1446	of Shadow Resistance
1447	of Shadow Resistance
1448	of Shadow Resistance
1449	of Shadow Resistance
1450	of Shadow Resistance
1451	of Shadow Resistance
1452	of Shadow Resistance
1453	of Shadow Resistance
1454	of Shadow Resistance
1455	of Shadow Resistance
1456	of Shadow Resistance
1457	of Shadow Resistance
1458	of Shadow Resistance
1459	of Shadow Resistance
1460	of Shadow Resistance
1461	of Shadow Resistance
1462	of Shadow Resistance
1463	of Shadow Resistance
1464	of Shadow Resistance
1465	of Shadow Resistance
1466	of Shadow Resistance
1467	of Shadow Resistance
1468	of Shadow Resistance
1469	of Shadow Resistance
1470	of Shadow Resistance
1471	of Shadow Resistance
1472	of Shadow Resistance
1473	of Shadow Resistance
1474	of Shadow Resistance
1475	of Shadow Resistance
1476	of Shadow Resistance
1477	of Shadow Resistance
1478	of Shadow Resistance
1479	of Shadow Resistance
1480	of Shadow Resistance
1481	of Shadow Resistance
1482	of Shadow Resistance
1483	of Shadow Resistance
1484	of Shadow Resistance
1485	of Shadow Resistance
1486	of Shadow Resistance
1487	of Shadow Resistance
1488	of Shadow Resistance
1489	of Shadow Resistance
1490	of Shadow Resistance
1491	of Nature Resistance
1492	of Nature Resistance
1493	of Nature Resistance
1494	of Nature Resistance
1495	of Nature Resistance
1496	of Nature Resistance
1497	of Nature Resistance
1498	of Nature Resistance
1499	of Nature Resistance
1500	of Nature Resistance
1501	of Nature Resistance
1502	of Nature Resistance
1503	of Nature Resistance
1504	of Nature Resistance
1505	of Nature Resistance
1506	of Nature Resistance
1507	of Nature Resistance
1508	of Nature Resistance
1509	of Nature Resistance
1510	of Nature Resistance
1511	of Nature Resistance
1512	of Nature Resistance
1513	of Nature Resistance
1514	of Nature Resistance
1515	of Nature Resistance
1516	of Nature Resistance
1517	of Nature Resistance
1518	of Nature Resistance
1519	of Nature Resistance
1520	of Nature Resistance
1521	of Nature Resistance
1522	of Nature Resistance
1523	of Nature Resistance
1524	of Nature Resistance
1525	of Nature Resistance
1526	of Nature Resistance
1527	of Nature Resistance
1528	of Nature Resistance
1529	of Nature Resistance
1530	of Nature Resistance
1531	of Nature Resistance
1532	of Nature Resistance
1533	of Nature Resistance
1534	of Nature Resistance
1535	of Nature Resistance
1536	of Nature Resistance
1547	of Power
1548	of Power
1549	of Power
1550	of Power
1551	of Power
1552	of Power
1553	of Power
1554	of Power
1555	of Power
1556	of Power
1557	of Power
1558	of Power
1559	of Power
1560	of Power
1561	of Power
1562	of Power
1563	of Power
1564	of Power
1565	of Power
1566	of Power
1567	of Power
1568	of Power
1569	of Power
1570	of Power
1571	of Power
1572	of Power
1573	of Power
1574	of Power
1575	of Power
1576	of Power
1577	of Power
1578	of Power
1579	of Power
1580	of Power
1581	of Power
1582	of Power
1583	of Power
1584	of Power
1585	of Power
1586	of Power
1587	of Power
1588	of Power
1589	of Power
1590	of Power
1591	of Power
1592	of Power
1607	
1608	of Defense
1609	of Defense
1610	of Defense
1611	of Defense
1612	of Defense
1613	of Defense
1614	of Defense
1615	of Defense
1616	of Defense
1617	of Defense
1618	of Defense
1619	of Defense
1620	of Defense
1621	of Defense
1622	of Defense
1623	of Defense
1624	of Defense
1625	of Defense
1626	of Defense
1627	of Defense
1628	of Defense
1629	of Defense
1630	of Defense
1631	of Defense
1632	of Defense
1633	of Defense
1634	of Defense
1635	of Defense
1636	of Defense
1637	of Defense
1647	of Blocking
1648	of Blocking
1649	of Blocking
1650	of Blocking
1651	of Blocking
1652	of Blocking
1653	of Blocking
1654	of Blocking
1655	of Blocking
1656	of Blocking
1657	of Blocking
1658	of Blocking
1659	of Blocking
1660	of Blocking
1661	of Blocking
1662	of Blocking
1663	of Blocking
1664	of Blocking
1665	of Blocking
1666	of Blocking
1667	of Blocking
1668	of Blocking
1669	of Blocking
1670	of Blocking
1671	of Blocking
1672	of Blocking
1673	of Blocking
1674	of Blocking
1675	of Blocking
1676	of Blocking
1677	of Blocking
1678	of Blocking
1679	of Blocking
1680	of Blocking
1681	of Blocking
1682	of Blocking
1683	of Blocking
1684	of Blocking
1685	of Blocking
1686	of Blocking
1687	of Blocking
1688	of Blocking
1689	of Blocking
1690	of Blocking
1691	of Blocking
1692	of Blocking
1693	of Blocking
1694	of Blocking
1695	of Blocking
1696	of Blocking
1697	of Blocking
1698	of Blocking
1699	of Blocking
1700	of Blocking
1701	of Blocking
1702	of Blocking
1703	of Blocking
1704	of Marksmanship
1705	of Marksmanship
1706	of Marksmanship
1707	of Marksmanship
1708	of Marksmanship
1709	of Marksmanship
1710	of Marksmanship
1711	of Marksmanship
1712	of Marksmanship
1713	of Marksmanship
1714	of Marksmanship
1715	of Marksmanship
1716	of Marksmanship
1717	of Marksmanship
1718	of Marksmanship
1719	of Marksmanship
1720	of Marksmanship
1721	of Marksmanship
1722	of Marksmanship
1723	of Marksmanship
1724	of Marksmanship
1725	of Marksmanship
1726	of Marksmanship
1727	of Marksmanship
1728	of Marksmanship
1729	of Marksmanship
1730	of Marksmanship
1731	of Marksmanship
1732	of Marksmanship
1733	of Marksmanship
1734	of Marksmanship
1735	of Marksmanship
1736	of Marksmanship
1737	of Marksmanship
1738	of Marksmanship
1739	of Marksmanship
1740	of Marksmanship
1741	of Marksmanship
1742	of Eluding
1743	of Eluding
1744	of Eluding
1745	of Eluding
1746	of Eluding
1747	of Eluding
1748	of Eluding
1749	of Eluding
1750	of Eluding
1751	of Eluding
1752	of Eluding
1753	of Eluding
1754	of Eluding
1755	of Eluding
1756	of Eluding
1757	of Eluding
1758	of Eluding
1759	of Eluding
1760	of Eluding
1761	of Eluding
1762	of Eluding
1763	of Eluding
1764	of Eluding
1765	of Eluding
1766	of Eluding
1767	of Eluding
1768	of Eluding
1769	of Eluding
1770	of Eluding
1771	of Eluding
1772	of Eluding
1773	of Eluding
1774	of Eluding
1775	of Eluding
1776	of Eluding
1777	of Eluding
1778	of Eluding
1779	of Eluding
1780	of Eluding
1781	of Eluding
1782	of Eluding
1783	of Eluding
1784	of Eluding
1785	of Eluding
1786	of Eluding
1787	of Eluding
1788	of Eluding
1789	of Eluding
1790	of Eluding
1791	of Eluding
1792	of Eluding
1793	of Eluding
1794	of Eluding
1795	of Eluding
1796	of Eluding
1797	of Eluding
1798	of Eluding
1799	of Arcane Wrath
1800	of Arcane Wrath
1801	of Arcane Wrath
1802	of Arcane Wrath
1803	of Arcane Wrath
1804	of Arcane Wrath
1805	of Arcane Wrath
1806	of Arcane Wrath
1807	of Arcane Wrath
1808	of Arcane Wrath
1809	of Arcane Wrath
1810	of Arcane Wrath
1811	of Arcane Wrath
1812	of Arcane Wrath
1813	of Arcane Wrath
1814	of Arcane Wrath
1815	of Arcane Wrath
1816	of Arcane Wrath
1817	of Arcane Wrath
1818	of Arcane Wrath
1819	of Arcane Wrath
1820	of Arcane Wrath
1821	of Arcane Wrath
1822	of Arcane Wrath
1823	of Arcane Wrath
1824	of Arcane Wrath
1825	of Arcane Wrath
1826	of Arcane Wrath
1827	of Arcane Wrath
1828	of Arcane Wrath
1829	of Arcane Wrath
1830	of Arcane Wrath
1831	of Arcane Wrath
1832	of Arcane Wrath
1833	of Arcane Wrath
1834	of Arcane Wrath
1835	of Arcane Wrath
1836	of Arcane Wrath
1837	of Shadow Wrath
1838	of Shadow Wrath
1839	of Shadow Wrath
1840	of Shadow Wrath
1841	of Shadow Wrath
1842	of Shadow Wrath
1843	of Shadow Wrath
1844	of Shadow Wrath
1845	of Shadow Wrath
1846	of Shadow Wrath
1847	of Shadow Wrath
1848	of Shadow Wrath
1849	of Shadow Wrath
1850	of Shadow Wrath
1851	of Shadow Wrath
1852	of Shadow Wrath
1853	of Shadow Wrath
1854	of Shadow Wrath
1855	of Shadow Wrath
1856	of Shadow Wrath
1857	of Shadow Wrath
1858	of Shadow Wrath
1859	of Shadow Wrath
1860	of Shadow Wrath
1861	of Shadow Wrath
1862	of Shadow Wrath
1863	of Shadow Wrath
1864	of Shadow Wrath
1865	of Shadow Wrath
1866	of Shadow Wrath
1867	of Shadow Wrath
1868	of Shadow Wrath
1869	of Shadow Wrath
1870	of Shadow Wrath
1871	of Shadow Wrath
1872	of Shadow Wrath
1873	of Shadow Wrath
1874	of Shadow Wrath
1875	of Fiery Wrath
1876	of Fiery Wrath
1877	of Fiery Wrath
1878	of Fiery Wrath
1879	of Fiery Wrath
1880	of Fiery Wrath
1881	of Fiery Wrath
1882	of Fiery Wrath
1883	of Fiery Wrath
1884	of Fiery Wrath
1885	of Fiery Wrath
1886	of Fiery Wrath
1887	of Fiery Wrath
1888	of Fiery Wrath
1889	of Fiery Wrath
1890	of Fiery Wrath
1891	of Fiery Wrath
1892	of Fiery Wrath
1893	of Fiery Wrath
1894	of Fiery Wrath
1895	of Fiery Wrath
1896	of Fiery Wrath
1897	of Fiery Wrath
1898	of Fiery Wrath
1899	of Fiery Wrath
1900	of Fiery Wrath
1901	of Fiery Wrath
1902	of Fiery Wrath
1903	of Fiery Wrath
1904	of Fiery Wrath
1905	of Fiery Wrath
1906	of Fiery Wrath
1907	of Fiery Wrath
1908	of Fiery Wrath
1909	of Fiery Wrath
1910	of Fiery Wrath
1911	of Fiery Wrath
1912	of Fiery Wrath
1913	of Holy Wrath
1914	of Holy Wrath
1915	of Holy Wrath
1916	of Holy Wrath
1917	of Holy Wrath
1918	of Holy Wrath
1919	of Holy Wrath
1920	of Holy Wrath
1921	of Holy Wrath
1922	of Holy Wrath
1923	of Holy Wrath
1924	of Holy Wrath
1925	of Holy Wrath
1926	of Holy Wrath
1927	of Holy Wrath
1928	of Holy Wrath
1929	of Holy Wrath
1930	of Holy Wrath
1931	of Holy Wrath
1932	of Holy Wrath
1933	of Holy Wrath
1934	of Holy Wrath
1935	of Holy Wrath
1936	of Holy Wrath
1937	of Holy Wrath
1938	of Holy Wrath
1939	of Holy Wrath
1940	of Holy Wrath
1941	of Holy Wrath
1942	of Holy Wrath
1943	of Holy Wrath
1944	of Holy Wrath
1945	of Holy Wrath
1946	of Holy Wrath
1947	of Holy Wrath
1948	of Holy Wrath
1949	of Holy Wrath
1950	of Holy Wrath
1951	of Frozen Wrath
1952	of Frozen Wrath
1953	of Frozen Wrath
1954	of Frozen Wrath
1955	of Frozen Wrath
1956	of Frozen Wrath
1957	of Frozen Wrath
1958	of Frozen Wrath
1959	of Frozen Wrath
1960	of Frozen Wrath
1961	of Frozen Wrath
1962	of Frozen Wrath
1963	of Frozen Wrath
1964	of Frozen Wrath
1965	of Frozen Wrath
1966	of Frozen Wrath
1967	of Frozen Wrath
1968	of Frozen Wrath
1969	of Frozen Wrath
1970	of Frozen Wrath
1971	of Frozen Wrath
1972	of Frozen Wrath
1973	of Frozen Wrath
1974	of Frozen Wrath
1975	of Frozen Wrath
1976	of Frozen Wrath
1977	of Frozen Wrath
1978	of Frozen Wrath
1979	of Frozen Wrath
1980	of Frozen Wrath
1981	of Frozen Wrath
1982	of Frozen Wrath
1983	of Frozen Wrath
1984	of Frozen Wrath
1985	of Frozen Wrath
1986	of Frozen Wrath
1987	of Frozen Wrath
1988	of Frozen Wrath
1989	of Natures Wrath
1990	of Natures Wrath
1991	of Natures Wrath
1992	of Natures Wrath
1993	of Natures Wrath
1994	of Natures Wrath
1995	of Natures Wrath
1996	of Natures Wrath
1997	of Natures Wrath
1998	of Natures Wrath
1999	of Natures Wrath
2000	of Natures Wrath
2001	of Natures Wrath
2002	of Natures Wrath
2003	of Natures Wrath
2004	of Natures Wrath
2005	of Natures Wrath
2006	of Natures Wrath
2007	of Natures Wrath
2008	of Natures Wrath
2009	of Natures Wrath
2010	of Natures Wrath
2011	of Natures Wrath
2012	of Natures Wrath
2013	of Natures Wrath
2014	of Natures Wrath
2015	of Natures Wrath
2016	of Natures Wrath
2017	of Natures Wrath
2018	of Natures Wrath
2019	of Natures Wrath
2020	of Natures Wrath
2021	of Natures Wrath
2022	of Natures Wrath
2023	of Natures Wrath
2024	of Natures Wrath
2025	of Natures Wrath
2026	of Natures Wrath
2027	of Healing
2028	of Healing
2029	of Healing
2030	of Healing
2031	of Healing
2032	of Healing
2033	of Healing
2034	of Healing
2035	of Healing
2036	of Healing
2037	of Healing
2038	of Healing
2039	of Healing
2040	of Healing
2041	of Healing
2042	of Healing
2043	of Healing
2044	of Healing
2045	of Healing
2046	of Healing
2047	of Healing
2048	of Healing
2049	of Healing
2050	of Healing
2051	of Healing
2052	of Healing
2053	of Healing
2054	of Healing
2055	of Healing
2056	of Healing
2057	of Healing
2058	of Healing
2059	of Healing
2060	of Healing
2061	of Healing
2062	of Healing
2063	of Healing
2064	of Healing
2067	of Concentration
2068	of Concentration
2069	of Concentration
2070	of Concentration
2071	of Concentration
2072	of Concentration
2073	of Concentration
2074	of Concentration
2075	of Concentration
2076	of Concentration
2077	of Concentration
2078	of Concentration
2079	of Concentration
2080	of Concentration
2081	of Concentration
2082	of Concentration
2083	of Concentration
2084	of Concentration
2085	of Concentration
2086	of Concentration
2087	of Concentration
2088	of Concentration
2089	of Concentration
2090	of Concentration
2091	of Concentration
2092	of Concentration
2093	of Concentration
2094	of Concentration
2095	of Concentration
2096	of Concentration
2097	of Concentration
2098	of Concentration
2099	of Concentration
2100	of Concentration
2101	of Concentration
2102	of Concentration
2103	of Concentration
2104	of Concentration
2105	of Regeneration
2106	of Regeneration
2107	of Regeneration
2108	of Regeneration
2109	of Regeneration
2110	of Regeneration
2111	of Regeneration
2112	of Regeneration
2113	of Regeneration
2114	of Regeneration
2115	of Regeneration
2116	of Regeneration
2117	of Regeneration
2118	of Regeneration
2119	of Regeneration
2120	of Regeneration
2121	of Regeneration
2122	of Regeneration
2123	of Regeneration
2124	of Regeneration
2125	of Regeneration
2126	of Regeneration
2127	of Regeneration
2128	of Regeneration
2129	of Regeneration
2130	of Regeneration
2131	of Regeneration
2132	of Regeneration
2133	of Regeneration
2134	of Regeneration
2135	of Regeneration
2136	of Regeneration
2137	of Regeneration
2138	of Regeneration
2139	of Regeneration
2140	of Regeneration
2141	of Regeneration
2142	of Regeneration
2143	
2144	
2145	
2146	
2147	
2148	
2149	
2150	
2151	
2152	
2153	
2154	
2155	
2156	
2157	
2158	
2159	
2160	
2161	
2162	
2163	
2164	
